pcn,scrap_key,scrap_date,part_key,part_operation_key,part_no,operation_no,quantity,unit_cost,material_cost,scrap_cost,cost_model
295932,27328488,2021-02-12 13:08:00,2469367,6781488,5150,73,5,1.85663,1.00832772798,4.241511,Standard cost 01-2021
295932,27338460,2021-02-12 12:53:00,2475649,6804561,5241,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27338278,2021-02-12 12:53:00,2475663,6804634,5242,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27328371,2021-02-12 12:52:00,2501194,6908772,5245,85,2,7.91617,5.8802875,4.071765,Standard cost 01-2021
295932,27330158,2021-02-12 12:43:00,2475649,6804563,5241,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27338273,2021-02-12 12:43:00,2475649,6804561,5241,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27344333,2021-02-12 12:40:00,2475510,8384672,5229,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27328311,2021-02-12 12:34:00,2473997,6798863,5225,120,2,18.43096,11.5212175,13.819485,Standard cost 01-2021
295932,27400492,2021-02-12 12:28:00,2475510,8384672,5229,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27400490,2021-02-12 12:28:00,2475510,8384672,5229,195,2,16.65929,9.31231,14.69396,Standard cost 01-2021
295932,27400491,2021-02-12 12:28:00,2475510,8384672,5229,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27328274,2021-02-12 12:23:00,2475474,6803684,5233,120,60,27.28889,15.34041,716.9088,Standard cost 01-2021
295932,27400366,2021-02-12 12:13:00,2475521,8384674,5230,195,1,16.65929,9.31231,7.34698,Standard cost 01-2021
295932,27328166,2021-02-12 12:02:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27328164,2021-02-12 12:01:00,2585240,7131674,5258,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27330517,2021-02-12 11:57:00,2475510,6803902,5229,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27330542,2021-02-12 11:57:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27330541,2021-02-12 11:57:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27330544,2021-02-12 11:57:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27330543,2021-02-12 11:57:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27328097,2021-02-12 11:42:00,2475474,6803684,5233,120,42,27.28889,15.34041,501.83616,Standard cost 01-2021
295932,27328093,2021-02-12 11:41:00,2475474,6803684,5233,120,60,27.28889,15.34041,716.9088,Standard cost 01-2021
295932,27328090,2021-02-12 11:41:00,2475474,6803684,5233,120,60,27.28889,15.34041,716.9088,Standard cost 01-2021
295932,27327956,2021-02-12 11:17:00,2469367,6781488,5150,73,8,1.85663,1.00832772798,6.786418,Standard cost 01-2021
295932,27327954,2021-02-12 11:17:00,2469322,6781249,5149,73,4,1.51389,0.66558977202,3.393201,Standard cost 01-2021
295932,27327892,2021-02-12 11:07:00,2585240,7131674,5258,105,1,14.32058,11.4847775,2.835803,Standard cost 01-2021
295932,27327885,2021-02-12 11:06:00,2469560,6782857,9041,10,1,0.939,0,0.939,Standard cost 01-2021
295932,27327868,2021-02-12 11:01:00,2474349,6799551,5226,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27327867,2021-02-12 11:01:00,2474349,6799551,5226,120,2,18.43096,11.5212175,13.819485,Standard cost 01-2021
295932,27327861,2021-02-12 11:00:00,2473997,6798863,5225,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27327853,2021-02-12 10:59:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327854,2021-02-12 10:59:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327849,2021-02-12 10:58:00,2473997,6798863,5225,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27327846,2021-02-12 10:58:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27327848,2021-02-12 10:58:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27338270,2021-02-12 10:53:00,2480475,6824525,5169,160,2,10.61655,6.05827,9.11656,Standard cost 01-2021
295932,27338269,2021-02-12 10:53:00,2480475,6824525,5169,160,2,10.61655,6.05827,9.11656,Standard cost 01-2021
295932,27327771,2021-02-12 10:47:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327765,2021-02-12 10:46:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327745,2021-02-12 10:46:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327731,2021-02-12 10:44:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27327739,2021-02-12 10:44:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327721,2021-02-12 10:43:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27327675,2021-02-12 10:36:00,2474349,6799551,5226,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27327547,2021-02-12 10:10:00,2469367,6781488,5150,73,16,1.85663,1.00832772798,13.572836,Standard cost 01-2021
295932,27327541,2021-02-12 10:09:00,2469322,6781249,5149,73,10,1.51389,0.66558977202,8.483002,Standard cost 01-2021
295932,27327492,2021-02-12 10:02:00,2475649,6804552,5241,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27327466,2021-02-12 09:59:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27327458,2021-02-12 09:58:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27327456,2021-02-12 09:58:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27327454,2021-02-12 09:57:00,2475521,6803944,5230,160,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27327323,2021-02-12 09:37:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27332708,2021-02-12 09:36:00,2667051,7398495,5266,150,1,19.6096,10.387485,9.222115,Standard cost 01-2021
295932,27327278,2021-02-12 09:25:00,2469617,6783323,5234,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27327283,2021-02-12 09:25:00,2469367,6781488,5150,73,16,1.85663,1.00832772798,13.572836,Standard cost 01-2021
295932,27327279,2021-02-12 09:25:00,2469322,6781249,5149,73,16,1.51389,0.66558977202,13.572804,Standard cost 01-2021
295932,27327276,2021-02-12 09:24:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327273,2021-02-12 09:24:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327275,2021-02-12 09:24:00,2475474,6803679,5233,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27336958,2021-02-12 09:21:00,2568606,7441493,5261,75,2,8.03026,4.2114808745,7.637558,Standard cost 01-2021
295932,27336956,2021-02-12 09:21:00,2568606,7441493,5261,75,2,8.03026,4.2114808745,7.637558,Standard cost 01-2021
295932,27336957,2021-02-12 09:21:00,2568606,7441493,5261,75,2,8.03026,4.2114808745,7.637558,Standard cost 01-2021
295932,27327196,2021-02-12 09:11:00,2475649,6804552,5241,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27327198,2021-02-12 09:11:00,2475474,6803684,5233,120,24,27.28889,15.34041,286.76352,Standard cost 01-2021
295932,27327168,2021-02-12 09:06:00,2473997,6798863,5225,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27327165,2021-02-12 09:06:00,2475663,6804630,5242,120,5,31.6004,15.721925,79.392375,Standard cost 01-2021
295932,27327159,2021-02-12 09:05:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27327163,2021-02-12 09:05:00,2475663,6804630,5242,120,3,31.6004,15.721925,47.635425,Standard cost 01-2021
295932,27327152,2021-02-12 09:03:00,2585240,7131674,5258,105,7,14.32058,11.4847775,19.850618,Standard cost 01-2021
295932,27327151,2021-02-12 09:03:00,2585262,7131825,5259,105,1,14.32058,11.4847775,2.835803,Standard cost 01-2021
295932,27327153,2021-02-12 09:02:00,2475663,6804630,5242,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27327135,2021-02-12 09:01:00,2469617,6783323,5234,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27327089,2021-02-12 08:54:00,2475474,6803684,5233,120,18,27.28889,15.34041,215.07264,Standard cost 01-2021
295932,27327082,2021-02-12 08:53:00,2475474,6803684,5233,120,60,27.28889,15.34041,716.9088,Standard cost 01-2021
295932,27327076,2021-02-12 08:52:00,2475295,6802227,5205,160,1,11.98314,8.1826860740997,3.800454,Standard cost 01-2021
295932,27327077,2021-02-12 08:52:00,2475474,6803684,5233,120,60,27.28889,15.34041,716.9088,Standard cost 01-2021
295932,27327047,2021-02-12 08:44:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327046,2021-02-12 08:43:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27327042,2021-02-12 08:42:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27326979,2021-02-12 08:31:00,2475295,6802227,5205,160,1,11.98314,8.1826860740997,3.800454,Standard cost 01-2021
295932,27326965,2021-02-12 08:26:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27332596,2021-02-12 08:23:00,2476335,6805352,5238,150,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27326916,2021-02-12 08:15:00,2469367,6781488,5150,73,3,1.85663,1.00832772798,2.544907,Standard cost 01-2021
295932,27326915,2021-02-12 08:15:00,2469367,6781488,5150,73,4,1.85663,1.00832772798,3.393209,Standard cost 01-2021
295932,27326905,2021-02-12 08:14:00,2469322,6781249,5149,73,15,1.51389,0.66558977202,12.724503,Standard cost 01-2021
295932,27326906,2021-02-12 08:14:00,2469322,6781249,5149,73,2,1.51389,0.66558977202,1.6966,Standard cost 01-2021
295932,27326884,2021-02-12 08:10:00,2476335,6805345,5238,105,7,12.20741,9.4929418565255,19.001277,Standard cost 01-2021
295932,27326880,2021-02-12 08:09:00,2474381,6799668,5237,105,2,12.20762,9.4931315255,5.428977,Standard cost 01-2021
295932,27326855,2021-02-12 08:02:00,2585262,7131825,5259,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27326852,2021-02-12 08:02:00,2585240,7131674,5258,105,4,14.32058,11.4847775,11.34321,Standard cost 01-2021
295932,27326854,2021-02-12 08:02:00,2585262,7131825,5259,105,1,14.32058,11.4847775,2.835803,Standard cost 01-2021
295932,27326830,2021-02-12 07:59:00,2473997,6798859,5225,105,1,16.61091,11.5212175,5.089693,Standard cost 01-2021
295932,27332561,2021-02-12 07:48:00,2475663,6804634,5242,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27326708,2021-02-12 07:45:00,2475474,6803679,5233,65,1,21.56292,15.34041,6.22251,Standard cost 01-2021
295932,27326658,2021-02-12 07:33:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27326656,2021-02-12 07:33:00,2475510,6803895,5229,120,2,15.35087,9.31231,12.07712,Standard cost 01-2021
295932,27326657,2021-02-12 07:33:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27395092,2021-02-12 07:21:00,2475637,6804416,5227,160,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
295932,27326575,2021-02-12 07:21:00,2475663,6804625,5242,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27395100,2021-02-12 07:21:00,2475637,6804416,5227,160,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
295932,27328086,2021-02-12 07:21:00,2475637,6804416,5227,160,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
295932,27327831,2021-02-12 07:20:00,2475295,6802227,5205,160,1,11.98314,8.1826860740997,3.800454,Standard cost 01-2021
295932,27326574,2021-02-12 07:20:00,2475649,6804552,5241,65,2,23.3034,15.721925,15.16295,Standard cost 01-2021
295932,27327475,2021-02-12 07:20:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27327843,2021-02-12 07:20:00,2475364,6802708,5206,160,2,13.02773,9.2272842740997,7.600891,Standard cost 01-2021
295932,27327839,2021-02-12 07:20:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27327836,2021-02-12 07:20:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27327833,2021-02-12 07:20:00,2475295,6802227,5205,160,1,11.98314,8.1826860740997,3.800454,Standard cost 01-2021
295932,27327637,2021-02-12 07:20:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27328155,2021-02-12 07:20:00,2475645,6804503,5228,160,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
295932,27326569,2021-02-12 07:19:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27326566,2021-02-12 07:18:00,2475649,6804557,5241,120,2,31.6004,15.721925,31.75695,Standard cost 01-2021
295932,27326561,2021-02-12 07:17:00,2474349,6799551,5226,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27326556,2021-02-12 07:16:00,2473997,6798863,5225,120,3,18.43096,11.5212175,20.729228,Standard cost 01-2021
295932,27326557,2021-02-12 07:16:00,2473997,6798863,5225,120,1,18.43096,11.5212175,6.909743,Standard cost 01-2021
295932,27342927,2021-02-12 07:13:00,2475521,6803941,5230,150,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27326531,2021-02-12 07:11:00,2585240,7131674,5258,105,7,14.32058,11.4847775,19.850618,Standard cost 01-2021
295932,27326536,2021-02-12 07:11:00,2585240,7131674,5258,105,7,14.32058,11.4847775,19.850618,Standard cost 01-2021
295932,27326533,2021-02-12 07:11:00,2585262,7131825,5259,105,12,14.32058,11.4847775,34.02963,Standard cost 01-2021
295932,27336076,2021-02-12 07:07:00,2475649,6804561,5241,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27326482,2021-02-12 07:04:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27332477,2021-02-12 07:03:00,2568604,7096102,5260,100,1,9.67185,5.7142341255,3.957616,Standard cost 01-2021
295932,27332475,2021-02-12 07:02:00,2568606,7096119,5261,100,1,8.17803,4.2114808745,3.966549,Standard cost 01-2021
295932,27326337,2021-02-12 06:48:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27326189,2021-02-12 06:30:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27336067,2021-02-12 06:20:00,2475663,6804636,5242,160,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27326024,2021-02-12 06:05:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27373831,2021-02-12 06:05:00,2475510,6803895,5229,120,1,15.35087,9.31231,6.03856,Standard cost 01-2021
295932,27397703,2021-02-12 06:04:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27326015,2021-02-12 06:02:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27326008,2021-02-12 06:00:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27325984,2021-02-12 05:58:00,2501194,6908772,5245,85,1,7.91617,5.8802875,2.035883,Standard cost 01-2021
295932,27325983,2021-02-12 05:58:00,2501194,6908772,5245,85,1,7.91617,5.8802875,2.035883,Standard cost 01-2021
295932,27325982,2021-02-12 05:58:00,2501194,6908772,5245,85,1,7.91617,5.8802875,2.035883,Standard cost 01-2021
295932,27325985,2021-02-12 05:58:00,2501194,6908772,5245,85,14,7.91617,5.8802875,28.502355,Standard cost 01-2021
295932,27332256,2021-02-12 05:56:00,2475521,6803941,5230,150,1,15.49922,9.31231,6.18691,Standard cost 01-2021
295932,27325942,2021-02-12 05:51:00,2475364,6802703,5206,120,11,12.89368,9.2272842740997,40.330353,Standard cost 01-2021
295932,27325937,2021-02-12 05:50:00,2475364,6802703,5206,120,7,12.89368,9.2272842740997,25.66477,Standard cost 01-2021
295932,27325928,2021-02-12 05:48:00,2475295,6802222,5205,120,11,11.84909,8.1826860740997,40.330443,Standard cost 01-2021
295932,27325925,2021-02-12 05:47:00,2475295,6802222,5205,120,9,11.84909,8.1826860740997,32.997635,Standard cost 01-2021
295932,27325905,2021-02-12 05:44:00,2475295,6802222,5205,120,1,11.84909,8.1826860740997,3.666404,Standard cost 01-2021
295932,27325913,2021-02-12 05:44:00,2475364,6802703,5206,120,1,12.89368,9.2272842740997,3.666396,Standard cost 01-2021
295932,27327261,2021-02-12 05:39:00,2475364,6802708,5206,160,1,13.02773,9.2272842740997,3.800446,Standard cost 01-2021
295932,27325881,2021-02-12 05:37:00,2474349,6799551,5226,120,4,18.43096,11.5212175,27.63897,Standard cost 01-2021
295932,27325878,2021-02-12 05:36:00,2473997,6798863,5225,120,5,18.43096,11.5212175,34.548713,Standard cost 01-2021
295932,27325824,2021-02-12 05:28:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27325815,2021-02-12 05:27:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27325761,2021-02-12 05:19:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27325756,2021-02-12 05:19:00,2475649,6804557,5241,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27325760,2021-02-12 05:19:00,2475663,6804630,5242,120,1,31.6004,15.721925,15.878475,Standard cost 01-2021
295932,27325744,2021-02-12 05:17:00,2475663,6804625,5242,65,3,23.3034,15.721925,22.744425,Standard cost 01-2021
295932,27325728,2021-02-12 05:13:00,2469617,6783328,5234,120,2,27.28889,15.34041,23.89696,Standard cost 01-2021
295932,27325716,2021-02-12 05:12:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27325707,2021-02-12 05:11:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27325700,2021-02-12 05:10:00,2469617,6783328,5234,120,1,27.28889,15.34041,11.94848,Standard cost 01-2021
295932,27336112,2021-02-12 05:05:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27336092,2021-02-12 05:05:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27336091,2021-02-12 05:05:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27336320,2021-02-12 05:05:00,2474381,6799676,5237,160,1,13.70679,9.4931315255,4.213658,Standard cost 01-2021
295932,27332130,2021-02-12 04:58:00,2475649,6804561,5241,150,1,31.9298,15.721925,16.207875,Standard cost 01-2021
295932,27325668,2021-02-12 04:57:00,2655016,7355142,5263,45,5,18.32852,10.1850018703667,40.717591,Standard cost 01-2021
295932,27325667,2021-02-12 04:56:00,2655008,7355120,5262,45,2,18.32852,10.1850018703667,16.287036,Standard cost 01-2021
295932,27336155,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27329755,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27329618,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27329753,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27336079,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27329613,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27336199,2021-02-12 04:36:00,2476335,6805353,5238,160,1,13.70658,9.4929418565255,4.213638,Standard cost 01-2021
295932,27325617,2021-02-12 04:34:00,2475649,6804552,5241,65,1,23.3034,15.721925,7.581475,Standard cost 01-2021
295932,27332076,2021-02-12 04:33:00,2475645,6804502,5228,150,1,14.39012,5.3785425,9.011578,Standard cost 01-2021
